year,batter,runs_scored,balls_faced,boundaries,dot_balls,wickets,sixes,fours,strike_rate,boundary_percentage,dot_ball_percentage,six_percentage,four_percentage,average
2018,DT Christian,26,33,1,11,1,1,0,78.78787878787878,3.0303030303030303,33.33333333333333,3.0303030303030303,0.0,26.0
2018,E Lewis,382,290,56,120,13,24,32,131.72413793103448,19.310344827586206,41.37931034482759,8.275862068965518,11.03448275862069,29.384615384615383
2018,F du Plessis,162,130,23,53,6,6,17,124.61538461538461,17.692307692307693,40.76923076923077,4.615384615384616,13.076923076923078,27.0
2018,G Gambhir,85,91,9,33,4,1,8,93.4065934065934,9.89010989010989,36.26373626373626,1.098901098901099,8.791208791208792,21.25
2018,GJ Maxwell,169,122,23,46,12,9,14,138.52459016393445,18.852459016393443,37.704918032786885,7.377049180327869,11.475409836065573,14.083333333333334
2018,H Klaasen,57,48,6,16,3,1,5,118.75,12.5,33.33333333333333,2.083333333333333,10.416666666666668,19.0
2018,HH Pandya,260,205,31,60,9,11,20,126.82926829268293,15.121951219512194,29.268292682926827,5.365853658536586,9.75609756097561,28.88888888888889
2018,HV Patel,60,33,7,6,0,6,1,181.8181818181818,21.21212121212121,18.181818181818183,18.181818181818183,3.0303030303030303,
2018,Harbhajan Singh,29,38,4,19,2,1,3,76.31578947368422,10.526315789473683,50.0,2.631578947368421,7.894736842105263,14.5
2018,IS Sodhi,1,6,0,5,1,0,0,16.666666666666664,0.0,83.33333333333334,0.0,0.0,1.0
2018,Imran Tahir,2,2,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,
2018,Ishan Kishan,275,187,39,72,12,17,22,147.05882352941177,20.855614973262032,38.50267379679144,9.090909090909092,11.76470588235294,22.916666666666668
2018,JC Archer,15,21,2,13,5,0,2,71.42857142857143,9.523809523809524,61.904761904761905,0.0,9.523809523809524,3.0
2018,JC Buttler,548,365,73,94,11,21,52,150.13698630136986,20.0,25.753424657534246,5.7534246575342465,14.246575342465754,49.81818181818182
2018,JD Unadkat,49,38,7,12,5,1,6,128.94736842105263,18.421052631578945,31.57894736842105,2.631578947368421,15.789473684210526,9.8
2018,JJ Bumrah,10,11,1,3,1,0,1,90.9090909090909,9.090909090909092,27.27272727272727,0.0,9.090909090909092,10.0
2018,JJ Roy,120,98,16,37,4,7,9,122.44897959183673,16.3265306122449,37.755102040816325,7.142857142857142,9.183673469387756,30.0
2018,JP Duminy,36,46,4,19,1,1,3,78.26086956521739,8.695652173913043,41.30434782608695,2.1739130434782608,6.521739130434782,36.0
2018,JPR Scantlebury-Searles,8,6,1,3,1,1,0,133.33333333333331,16.666666666666664,50.0,16.666666666666664,0.0,8.0
2018,K Gowtham,126,67,18,20,9,9,9,188.05970149253733,26.865671641791046,29.850746268656714,13.432835820895523,13.432835820895523,14.0
2018,KA Pollard,133,104,17,42,7,7,10,127.88461538461537,16.346153846153847,40.38461538461539,6.730769230769231,9.615384615384617,19.0
2018,KD Karthik,498,349,65,91,9,16,49,142.69340974212034,18.624641833810887,26.07449856733524,4.584527220630372,14.040114613180515,55.333333333333336
2018,KH Pandya,228,164,32,52,9,10,22,139.02439024390242,19.51219512195122,31.70731707317073,6.097560975609756,13.414634146341465,25.333333333333332
2018,KK Nair,301,225,36,69,13,13,23,133.77777777777777,16.0,30.666666666666664,5.777777777777778,10.222222222222223,23.153846153846153
2018,KL Rahul,659,426,98,136,12,32,66,154.69483568075117,23.004694835680752,31.92488262910798,7.511737089201878,15.492957746478872,54.916666666666664
2018,KM Jadhav,24,23,3,9,0,2,1,104.34782608695652,13.043478260869565,39.130434782608695,8.695652173913043,4.3478260869565215,
2018,KS Williamson,735,522,92,149,15,28,64,140.80459770114942,17.624521072796934,28.544061302681996,5.363984674329502,12.260536398467432,49.0
2018,Kuldeep Yadav,12,25,1,16,1,0,1,48.0,4.0,64.0,0.0,4.0,12.0
2018,LE Plunkett,1,3,0,2,1,0,0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,1.0
2018,M Ashwin,1,2,0,1,1,0,0,50.0,0.0,50.0,0.0,0.0,1.0
2018,M Markande,21,25,2,9,2,0,2,84.0,8.0,36.0,0.0,8.0,10.5
2018,M Prasidh Krishna,1,5,0,4,0,0,0,20.0,0.0,80.0,0.0,0.0,
2018,M Vijay,12,11,1,3,1,1,0,109.09090909090908,9.090909090909092,27.27272727272727,9.090909090909092,0.0,12.0
2018,M Vohra,55,50,6,21,4,4,2,110.00000000000001,12.0,42.0,8.0,4.0,13.75
2018,MA Agarwal,120,94,14,30,10,5,9,127.65957446808511,14.893617021276595,31.914893617021278,5.319148936170213,9.574468085106384,12.0
2018,MA Wood,1,5,0,2,1,0,0,20.0,0.0,40.0,0.0,0.0,1.0
2018,MG Johnson,16,11,2,2,0,0,2,145.45454545454547,18.181818181818183,18.181818181818183,0.0,18.181818181818183,
2018,MJ McClenaghan,11,12,2,6,2,1,1,91.66666666666666,16.666666666666664,50.0,8.333333333333332,8.333333333333332,5.5
2018,MK Lomror,20,21,1,8,1,0,1,95.23809523809523,4.761904761904762,38.095238095238095,0.0,4.761904761904762,20.0
2018,MK Pandey,284,257,27,80,11,5,22,110.50583657587549,10.505836575875486,31.1284046692607,1.9455252918287937,8.560311284046692,25.818181818181817
2018,MK Tiwary,47,45,5,17,3,1,4,104.44444444444446,11.11111111111111,37.77777777777778,2.2222222222222223,8.88888888888889,15.666666666666666
2018,MM Ali,77,46,10,13,4,6,4,167.3913043478261,21.73913043478261,28.26086956521739,13.043478260869565,8.695652173913043,19.25
2018,MM Sharma,10,14,1,5,1,0,1,71.42857142857143,7.142857142857142,35.714285714285715,0.0,7.142857142857142,10.0
2018,MP Stoinis,99,78,10,23,4,4,6,126.92307692307692,12.82051282051282,29.48717948717949,5.128205128205128,7.6923076923076925,24.75
2018,MS Dhoni,455,321,54,84,7,30,24,141.74454828660436,16.822429906542055,26.168224299065418,9.345794392523365,7.476635514018691,65.0
2018,Mandeep Singh,252,193,27,51,10,11,16,130.5699481865285,13.989637305699482,26.42487046632124,5.699481865284974,8.290155440414509,25.2
2018,Mohammad Nabi,18,12,3,3,2,0,3,150.0,25.0,25.0,0.0,25.0,9.0
2018,Mohammed Shami,7,6,1,2,1,0,1,116.66666666666667,16.666666666666664,33.33333333333333,0.0,16.666666666666664,7.0
2018,Mohammed Siraj,25,23,3,7,2,1,2,108.69565217391303,13.043478260869565,30.434782608695656,4.3478260869565215,8.695652173913043,12.5
2018,Mujeeb Ur Rahman,10,7,2,2,1,0,2,142.85714285714286,28.57142857142857,28.57142857142857,0.0,28.57142857142857,10.0
2018,Mustafizur Rahman,1,3,0,2,1,0,0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,1.0
2018,N Rana,304,238,40,85,15,14,26,127.73109243697478,16.80672268907563,35.714285714285715,5.88235294117647,10.92436974789916,20.266666666666666
2018,NV Ojha,1,4,0,2,1,0,0,25.0,0.0,50.0,0.0,0.0,1.0
2018,P Chopra,8,6,2,4,1,0,2,133.33333333333331,33.33333333333333,66.66666666666666,0.0,33.33333333333333,8.0
2018,P Negi,3,5,0,2,2,0,0,60.0,0.0,40.0,0.0,0.0,1.5
2018,PA Patel,153,109,24,37,5,4,20,140.36697247706422,22.018348623853214,33.94495412844037,3.669724770642202,18.34862385321101,30.6
2018,PJ Sangwan,0,5,0,4,1,0,0,0.0,0.0,80.0,0.0,0.0,0.0
2018,PP Chawla,27,36,2,16,4,1,1,75.0,5.555555555555555,44.44444444444444,2.7777777777777777,2.7777777777777777,6.75
2018,PP Shaw,245,165,37,58,9,10,27,148.4848484848485,22.424242424242426,35.15151515151515,6.0606060606060606,16.363636363636363,27.22222222222222
2018,Q de Kock,201,164,28,65,7,8,20,122.5609756097561,17.073170731707318,39.63414634146341,4.878048780487805,12.195121951219512,28.714285714285715
2018,R Ashwin,102,76,12,20,8,5,7,134.21052631578948,15.789473684210526,26.31578947368421,6.578947368421052,9.210526315789473,12.75
2018,R Tewatia,50,47,6,13,4,1,5,106.38297872340425,12.76595744680851,27.659574468085108,2.127659574468085,10.638297872340425,12.5
2018,R Vinay Kumar,6,4,1,0,0,0,1,150.0,25.0,0.0,0.0,25.0,
2018,RA Jadeja,89,80,7,21,5,4,3,111.25,8.75,26.25,5.0,3.75,17.8
2018,RA Tripathi,226,173,26,54,9,8,18,130.635838150289,15.028901734104046,31.213872832369944,4.624277456647398,10.404624277456648,25.11111111111111
2018,RG Sharma,286,223,37,78,13,12,25,128.25112107623318,16.591928251121075,34.97757847533632,5.381165919282512,11.210762331838566,22.0
2018,RK Bhui,0,5,0,5,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2018,RK Singh,29,34,4,15,4,0,4,85.29411764705883,11.76470588235294,44.11764705882353,0.0,11.76470588235294,7.25
2018,RR Pant,684,412,105,114,15,37,68,166.01941747572815,25.485436893203882,27.669902912621357,8.980582524271846,16.50485436893204,45.6
2018,RV Uthappa,351,274,51,114,17,21,30,128.1021897810219,18.613138686131386,41.605839416058394,7.664233576642336,10.948905109489052,20.647058823529413
2018,Rashid Khan,59,32,9,12,5,6,3,184.375,28.125,37.5,18.75,9.375,11.8
2018,S Dhawan,497,379,73,119,14,14,59,131.13456464379948,19.261213720316622,31.398416886543533,3.6939313984168867,15.567282321899736,35.5
2018,S Gopal,50,47,5,14,2,0,5,106.38297872340425,10.638297872340425,29.78723404255319,0.0,10.638297872340425,25.0
2018,S Kaul,3,14,0,12,2,0,0,21.428571428571427,0.0,85.71428571428571,0.0,0.0,1.5
2018,S Nadeem,6,8,0,2,0,0,0,75.0,0.0,25.0,0.0,0.0,
2018,SA Yadav,512,391,77,151,14,16,61,130.9462915601023,19.69309462915601,38.61892583120204,4.092071611253197,15.601023017902813,36.57142857142857
2018,SK Raina,445,354,58,103,12,12,46,125.70621468926552,16.38418079096045,29.09604519774011,3.389830508474576,12.994350282485875,37.083333333333336
2018,SN Khan,51,43,8,16,5,1,7,118.6046511627907,18.6046511627907,37.2093023255814,2.3255813953488373,16.27906976744186,10.2
2018,SN Thakur,15,5,3,0,0,0,3,300.0,60.0,0.0,0.0,60.0,
2018,SP Goswami,52,42,7,11,3,1,6,123.80952380952381,16.666666666666664,26.190476190476193,2.380952380952381,14.285714285714285,17.333333333333332
2018,SP Narine,357,198,63,72,16,23,40,180.3030303030303,31.818181818181817,36.36363636363637,11.616161616161616,20.2020202020202,22.3125
2018,SR Watson,555,368,79,130,13,35,44,150.81521739130434,21.467391304347828,35.32608695652174,9.510869565217392,11.956521739130435,42.69230769230769
2018,SS Iyer,411,317,50,105,12,21,29,129.65299684542586,15.772870662460567,33.12302839116719,6.624605678233439,9.14826498422713,34.25
2018,STR Binny,44,39,4,16,4,2,2,112.82051282051282,10.256410256410255,41.02564102564102,5.128205128205128,5.128205128205128,11.0
2018,SV Samson,441,325,49,95,14,19,30,135.69230769230768,15.076923076923077,29.230769230769234,5.846153846153846,9.230769230769232,31.5
2018,SW Billings,108,78,13,27,8,5,8,138.46153846153845,16.666666666666664,34.61538461538461,6.41025641025641,10.256410256410255,13.5
2018,Sandeep Sharma,0,4,0,4,2,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2018,Shakib Al Hasan,239,203,31,72,9,5,26,117.73399014778325,15.270935960591133,35.467980295566505,2.4630541871921183,12.807881773399016,26.555555555555557
2018,Shivam Mavi,13,15,1,7,3,0,1,86.66666666666667,6.666666666666667,46.666666666666664,0.0,6.666666666666667,4.333333333333333
2018,Shubman Gill,203,142,27,35,5,5,22,142.95774647887325,19.014084507042252,24.647887323943664,3.5211267605633805,15.492957746478872,40.6
2018,TA Boult,0,2,0,2,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2018,TG Southee,52,46,6,21,2,1,5,113.04347826086956,13.043478260869565,45.65217391304348,2.1739130434782608,10.869565217391305,26.0
2018,TK Curran,23,28,3,13,3,0,3,82.14285714285714,10.714285714285714,46.42857142857143,0.0,10.714285714285714,7.666666666666667
2018,UT Yadav,3,12,0,7,4,0,0,25.0,0.0,58.333333333333336,0.0,0.0,0.75
2018,V Kohli,530,385,70,117,12,18,52,137.66233766233768,18.181818181818183,30.38961038961039,4.675324675324675,13.506493506493506,44.166666666666664
2018,V Shankar,212,156,22,36,4,11,11,135.8974358974359,14.102564102564102,23.076923076923077,7.051282051282051,7.051282051282051,53.0
2018,WP Saha,122,108,18,40,8,1,17,112.96296296296295,16.666666666666664,37.03703703703704,0.9259259259259258,15.74074074074074,15.25
2018,Washington Sundar,65,40,9,13,4,4,5,162.5,22.5,32.5,10.0,12.5,16.25
2018,YK Pathan,260,211,33,74,9,11,22,123.22274881516589,15.639810426540285,35.07109004739337,5.213270142180095,10.42654028436019,28.88888888888889
2018,YS Chahal,0,4,0,3,0,0,0,0.0,0.0,75.0,0.0,0.0,
2018,Yuvraj Singh,65,74,8,40,5,2,6,87.83783783783784,10.81081081081081,54.054054054054056,2.7027027027027026,8.108108108108109,13.0
2019,A Mishra,21,26,2,10,2,0,2,80.76923076923077,7.6923076923076925,38.46153846153847,0.0,7.6923076923076925,10.5
2019,AB de Villiers,442,294,57,87,10,26,31,150.34013605442175,19.387755102040817,29.591836734693878,8.843537414965986,10.54421768707483,44.2
2019,AD Nath,61,58,7,22,5,2,5,105.17241379310344,12.068965517241379,37.93103448275862,3.4482758620689653,8.620689655172415,12.2
2019,AD Russell,514,274,84,94,10,52,32,187.5912408759124,30.656934306569344,34.306569343065696,18.97810218978102,11.678832116788321,51.4
2019,AJ Turner,3,11,0,7,3,0,0,27.27272727272727,0.0,63.63636363636363,0.0,0.0,1.0
2019,AJ Tye,0,2,0,1,0,0,0,0.0,0.0,50.0,0.0,0.0,
2019,AM Rahane,393,289,54,98,13,9,45,135.98615916955018,18.685121107266436,33.910034602076124,3.1141868512110724,15.570934256055363,30.23076923076923
2019,AR Patel,110,90,13,28,7,3,10,122.22222222222223,14.444444444444443,31.11111111111111,3.3333333333333335,11.11111111111111,15.714285714285714
2019,AS Joseph,15,13,2,6,0,0,2,115.38461538461537,15.384615384615385,46.15384615384615,0.0,15.384615384615385,
2019,AT Rayudu,282,307,27,122,12,7,20,91.85667752442997,8.794788273615636,39.73941368078176,2.2801302931596092,6.514657980456026,23.5
2019,Abhishek Sharma,9,10,1,2,2,0,1,90.0,10.0,20.0,0.0,10.0,4.5
2019,Avesh Khan,4,3,1,2,0,0,1,133.33333333333331,33.33333333333333,66.66666666666666,0.0,33.33333333333333,
2019,B Kumar,12,19,1,8,3,0,1,63.1578947368421,5.263157894736842,42.10526315789473,0.0,5.263157894736842,4.0
2019,BA Stokes,123,100,12,29,6,4,8,123.0,12.0,28.999999999999996,4.0,8.0,20.5
2019,BB Sran,3,3,0,1,0,0,0,100.0,0.0,33.33333333333333,0.0,0.0,
2019,BCJ Cutting,18,17,2,8,2,1,1,105.88235294117648,11.76470588235294,47.05882352941176,5.88235294117647,5.88235294117647,9.0
2019,Basil Thampi,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,
2019,C Munro,84,72,13,33,4,4,9,116.66666666666667,18.055555555555554,45.83333333333333,5.555555555555555,12.5,21.0
2019,C de Grandhomme,46,50,6,26,3,2,4,92.0,12.0,52.0,4.0,8.0,15.333333333333334
2019,CA Ingram,184,157,25,63,10,5,20,117.19745222929936,15.92356687898089,40.12738853503185,3.1847133757961785,12.738853503184714,18.4
2019,CA Lynn,405,296,63,122,13,22,41,136.82432432432432,21.283783783783782,41.21621621621622,7.4324324324324325,13.85135135135135,31.153846153846153
2019,CH Gayle,490,338,79,135,12,34,45,144.97041420118344,23.37278106508876,39.94082840236686,10.059171597633137,13.313609467455622,40.833333333333336
2019,CH Morris,32,38,3,19,6,2,1,84.21052631578947,7.894736842105263,50.0,5.263157894736842,2.631578947368421,5.333333333333333
2019,CR Brathwaite,11,10,1,2,2,0,1,110.00000000000001,10.0,20.0,0.0,10.0,5.5
2019,DA Miller,213,174,26,52,8,7,19,122.41379310344827,14.942528735632186,29.88505747126437,4.022988505747127,10.919540229885058,26.625
2019,DA Warner,692,496,78,130,12,21,57,139.51612903225808,15.725806451612904,26.209677419354836,4.233870967741935,11.491935483870968,57.666666666666664
2019,DJ Bravo,80,68,9,23,5,3,6,117.64705882352942,13.23529411764706,33.82352941176471,4.411764705882353,8.823529411764707,16.0
2019,DJ Hooda,64,68,6,25,6,1,5,94.11764705882352,8.823529411764707,36.76470588235294,1.4705882352941175,7.352941176470589,10.666666666666666
2019,DL Chahar,7,10,1,5,2,0,1,70.0,10.0,50.0,0.0,10.0,3.5
2019,DR Shorey,5,11,0,3,1,0,0,45.45454545454545,0.0,27.27272727272727,0.0,0.0,5.0
2019,DS Kulkarni,5,3,1,1,0,0,1,166.66666666666669,33.33333333333333,33.33333333333333,0.0,33.33333333333333,
2019,E Lewis,48,53,6,27,3,2,4,90.56603773584906,11.320754716981133,50.943396226415096,3.7735849056603774,7.547169811320755,16.0
2019,F du Plessis,396,326,51,122,11,15,36,121.47239263803682,15.644171779141105,37.423312883435585,4.601226993865031,11.042944785276074,36.0
2019,GC Viljoen,3,7,0,3,2,0,0,42.857142857142854,0.0,42.857142857142854,0.0,0.0,1.5
2019,GH Vihari,4,8,0,4,2,0,0,50.0,0.0,50.0,0.0,0.0,2.0
2019,Gurkeerat Singh,98,73,13,16,3,2,11,134.24657534246575,17.80821917808219,21.91780821917808,2.73972602739726,15.068493150684931,32.666666666666664
2019,H Klaasen,9,10,0,2,2,0,0,90.0,0.0,20.0,0.0,0.0,4.5
2019,HF Gurney,1,5,0,4,0,0,0,20.0,0.0,80.0,0.0,0.0,
2019,HH Pandya,409,225,58,55,9,30,28,181.77777777777777,25.77777777777778,24.444444444444443,13.333333333333334,12.444444444444445,45.44444444444444
2019,HV Patel,0,3,0,2,1,0,0,0.0,0.0,66.66666666666666,0.0,0.0,0.0
2019,Harbhajan Singh,1,3,0,2,1,0,0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,1.0
2019,Harpreet Brar,20,14,3,3,0,1,2,142.85714285714286,21.428571428571427,21.428571428571427,7.142857142857142,14.285714285714285,
2019,I Sharma,10,3,2,1,0,1,1,333.33333333333337,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,
2019,IS Sodhi,6,12,0,5,1,0,0,50.0,0.0,41.66666666666667,0.0,0.0,6.0
2019,Ishan Kishan,101,104,12,45,5,4,8,97.11538461538461,11.538461538461538,43.269230769230774,3.8461538461538463,7.6923076923076925,20.2
2019,J Suchith,6,15,0,9,1,0,0,40.0,0.0,60.0,0.0,0.0,6.0
2019,JC Archer,67,41,8,8,2,4,4,163.41463414634146,19.51219512195122,19.51219512195122,9.75609756097561,9.75609756097561,33.5
2019,JC Buttler,311,213,52,86,7,14,38,146.0093896713615,24.413145539906104,40.375586854460096,6.572769953051644,17.84037558685446,44.42857142857143
2019,JD Unadkat,1,3,0,2,1,0,0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,1.0
2019,JJ Bumrah,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
2019,JL Denly,0,1,0,1,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2019,JM Bairstow,445,292,66,89,8,18,48,152.3972602739726,22.602739726027394,30.47945205479452,6.164383561643835,16.43835616438356,55.625
2019,K Gowtham,18,19,2,9,3,1,1,94.73684210526315,10.526315789473683,47.368421052631575,5.263157894736842,5.263157894736842,6.0
2019,K Rabada,14,15,1,6,3,1,0,93.33333333333333,6.666666666666667,40.0,6.666666666666667,0.0,4.666666666666667
2019,KA Pollard,281,186,36,59,10,22,14,151.0752688172043,19.35483870967742,31.72043010752688,11.827956989247312,7.526881720430108,28.1
2019,KC Cariappa,9,3,1,0,0,1,0,300.0,33.33333333333333,0.0,33.33333333333333,0.0,
2019,KD Karthik,254,180,36,59,9,14,22,141.11111111111111,20.0,32.77777777777778,7.777777777777778,12.222222222222221,28.22222222222222
2019,KH Pandya,183,158,23,57,11,5,18,115.82278481012658,14.556962025316455,36.075949367088604,3.1645569620253164,11.39240506329114,16.636363636363637
2019,KK Ahmed,0,1,0,1,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2019,KK Nair,5,6,0,2,1,0,0,83.33333333333334,0.0,33.33333333333333,0.0,0.0,5.0
2019,KL Rahul,593,447,74,150,11,25,49,132.66219239373604,16.55480984340045,33.557046979865774,5.592841163310962,10.961968680089486,53.90909090909091
2019,KM Jadhav,162,172,22,80,9,3,19,94.18604651162791,12.790697674418606,46.51162790697674,1.744186046511628,11.046511627906977,18.0
2019,KMA Paul,18,26,2,13,4,1,1,69.23076923076923,7.6923076923076925,50.0,3.8461538461538463,3.8461538461538463,4.5
2019,KS Williamson,156,134,17,45,7,5,12,116.4179104477612,12.686567164179104,33.582089552238806,3.731343283582089,8.955223880597014,22.285714285714285
2019,Kuldeep Yadav,12,8,1,2,1,0,1,150.0,12.5,25.0,0.0,12.5,12.0
2019,LS Livingstone,70,48,11,21,3,5,6,145.83333333333331,22.916666666666664,43.75,10.416666666666668,12.5,23.333333333333332
2019,M Ashwin,3,5,0,2,1,0,0,60.0,0.0,40.0,0.0,0.0,3.0
2019,M Markande,6,5,1,2,1,0,1,120.0,20.0,40.0,0.0,20.0,6.0
2019,M Prasidh Krishna,0,2,0,2,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2019,M Vijay,64,61,7,26,2,1,6,104.91803278688525,11.475409836065573,42.62295081967213,1.639344262295082,9.836065573770492,32.0
2019,MA Agarwal,332,241,40,70,11,14,26,137.75933609958506,16.59751037344398,29.045643153526974,5.809128630705394,10.78838174273859,30.181818181818183
2019,MJ Guptill,82,54,11,24,3,7,4,151.85185185185185,20.37037037037037,44.44444444444444,12.962962962962962,7.4074074074074066,27.333333333333332
2019,MJ McClenaghan,11,16,2,10,2,0,2,68.75,12.5,62.5,0.0,12.5,5.5
2019,MJ Santner,32,25,3,8,1,3,0,128.0,12.0,32.0,12.0,0.0,32.0
2019,MK Lomror,8,3,2,1,1,0,2,266.66666666666663,66.66666666666666,33.33333333333333,0.0,66.66666666666666,8.0
2019,MK Pandey,345,268,40,72,9,6,34,128.73134328358208,14.925373134328357,26.865671641791046,2.2388059701492535,12.686567164179104,38.333333333333336
2019,MM Ali,220,137,33,44,6,17,16,160.5839416058394,24.087591240875913,32.11678832116788,12.408759124087592,11.678832116788321,36.666666666666664
2019,MM Sharma,0,2,0,2,0,0,0,0.0,0.0,100.0,0.0,0.0,
2019,MP Stoinis,211,159,24,51,4,10,14,132.70440251572327,15.09433962264151,32.075471698113205,6.289308176100629,8.80503144654088,52.75
2019,MS Dhoni,416,317,45,101,6,23,22,131.23028391167193,14.195583596214512,31.861198738170348,7.255520504731862,6.940063091482649,69.33333333333333
2019,Mandeep Singh,165,122,14,20,5,4,10,135.24590163934425,11.475409836065573,16.39344262295082,3.278688524590164,8.19672131147541,33.0
